Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
World,1990,26,26,48030.783,46476.827,94507.61
World,1990,27,27,46692.245,45184.409,91876.654
World,1990,28,28,42360.667,41059.569,83420.235
World,1990,29,29,39663.002,38527.151,78190.154
World,1990,30,30,39258.835,38151.12,77409.955
World,1990,31,31,39372.152,38257.202,77629.354
World,1990,32,32,40021.384,38883.43,78904.814
World,1990,33,33,39350.385,38293.328,77643.713
World,1990,34,34,38315.178,37366.901,75682.079
World,1990,35,35,37667.467,36773.62,74441.087
World,1990,36,36,36325.793,35523.602,71849.394
World,1990,37,37,35379.408,34663.659,70043.068
World,1990,38,38,34117.431,33453.929,67571.36
World,1990,39,39,32663.029,32048.749,64711.777
World,1990,40,40,31551.034,30910.743,62461.776
World,1990,41,41,29859.771,29194.446,59054.217
World,1990,42,42,28516.713,27864.203,56380.916
World,1990,43,43,27279.329,26691.634,53970.963
World,1990,44,44,25193.589,24718.816,49912.405
World,1990,45,45,23617.218,23170.638,46787.856
World,1990,46,46,23016.582,22582.424,45599.005
World,1990,47,47,22608.782,22265.015,44873.797
World,1990,48,48,22490.594,22261.072,44751.667
World,1990,49,49,22318.923,22201.32,44520.243
World,1990,50,50,21878.583,21885.476,43764.058
World,1990,51,51,21475.433,21537.307,43012.74
World,1990,52,52,21159.065,21256.972,42416.037
World,1990,53,53,20586.357,20811.732,41398.088
World,1990,54,54,19874.147,20254.756,40128.904
World,1990,55,55,19129.143,19608.803,38737.946
World,1990,56,56,18451.466,18981.207,37432.673
World,1990,57,57,17957.386,18636.279,36593.664
World,1990,58,58,17443.738,18253.071,35696.809
World,1990,59,59,16990.451,17888.99,34879.442
World,1990,60,60,16512.546,17570.35,34082.895
World,1990,61,61,15899.392,17124.93,33024.323
World,1990,62,62,15188.721,16565.978,31754.699
World,1990,63,63,14317.914,15921.116,30239.03
World,1990,64,64,13519.164,15428.332,28947.496
World,1990,65,65,12789.534,14944.544,27734.078
World,1990,66,66,11928.379,14229.12,26157.499
World,1990,67,67,11087.366,13476.513,24563.878
World,1990,68,68,10381.153,12785.032,23166.185
World,1990,69,69,9710.595,12116.245,21826.84
World,1990,70,70,8860.63,11298.495,20159.125
World,1990,71,71,7796.366,10054.262,17850.627
World,1990,72,72,7015.055,9161.091,16176.146
World,1990,73,73,6540.659,8767.442,15308.102
World,1990,74,74,6163.809,8516.604,14680.413
World,1990,75,75,5892.787,8472.433,14365.22
World,1990,76,76,5480.328,8108.547,13588.876
World,1990,77,77,4925.367,7506.36,12431.727
World,1990,78,78,4352.596,6902.481,11255.076
World,1990,79,79,3830.459,6174.579,10005.039
World,1990,80,80,3355.193,5615.685,8970.878
World,1990,81,81,2878.74,5081.788,7960.529
World,1990,82,82,2437.505,4443.319,6880.824
World,1990,83,83,2040.95,3876.758,5917.708
World,1990,84,84,1684.8,3348.005,5032.804
World,1990,85,85,1372.35,2847.01,4219.359
World,1990,86,86,1101.365,2390.055,3491.421
World,1990,87,87,871.022,1984.786,2855.808
World,1990,88,88,675.078,1621.417,2296.495
World,1990,89,89,515.558,1304.304,1819.862
World,1990,90,90,382.521,1005.171,1387.692
World,1990,91,91,275.562,753.277,1028.839
World,1990,92,92,196.56,569.047,765.607
World,1990,93,93,138.238,421.041,559.279
World,1990,94,94,96.26,305.977,402.237
World,1990,95,95,66.026,218.346,284.373
World,1990,96,96,44.397,151.258,195.655
World,1990,97,97,29.598,102.98,132.578
World,1990,98,98,19.861,69.558,89.42
World,1990,99,99,13.191,46.322,59.514
World,1990,100+,100,19.779,73.468,93.246
World,1991,0,0,69095.428,65043.493,134138.921
World,1991,1,1,68141.308,64242.393,132383.701
World,1991,2,2,66671.512,62944.931,129616.443
World,1991,3,3,65855.311,62244.349,128099.66
World,1991,4,4,64980.526,61512.944,126493.47
World,1991,5,5,63356.579,60074.717,123431.295
World,1991,6,6,61784.342,58648.017,120432.359
World,1991,7,7,60400.529,57362.213,117762.741
World,1991,8,8,59869.39,56878.62,116748.011
World,1991,9,9,59063.68,56161.63,115225.31
World,1991,10,10,57467.435,54688.063,112155.498
World,1991,11,11,56146.455,53458.713,109605.169
World,1991,12,12,54604.875,52032.885,106637.761
World,1991,13,13,53326.935,50863.624,104190.56
World,1991,14,14,52884.253,50476.958,103361.211
World,1991,15,15,52706.642,50361.878,103068.52
World,1991,16,16,52754.615,50461.898,103216.512
World,1991,17,17,53037.397,50796.202,103833.598
World,1991,18,18,52973.748,50794.119,103767.867
World,1991,19,19,52695.803,50607.707,103303.51
World,1991,20,20,52568.35,50485.592,103053.942
World,1991,21,21,52030.113,49903.94,101934.053
World,1991,22,22,51083.955,49128.266,100212.221
World,1991,23,23,49438.243,47699.212,97137.455
World,1991,24,24,48036.861,46408.211,94445.073
World,1991,25,25,47930.423,46358.168,94288.591
World,1991,26,26,47741.98,46205.471,93947.451
World,1991,27,27,47934.133,46409.501,94343.634
World,1991,28,28,46599.986,45114.719,91714.706
World,1991,29,29,42279.887,40995.296,83275.182
World,1991,30,30,39592.177,38467.507,78059.684
World,1991,31,31,39183.834,38089.026,77272.86
World,1991,32,32,39288.635,38189.122,77477.757
World,1991,33,33,39931.478,38811.531,78743.008
World,1991,34,34,39254.73,38217.559,77472.289
World,1991,35,35,38211.899,37287.677,75499.576
World,1991,36,36,37557.944,36689.823,74247.767
World,1991,37,37,36210.299,35435.644,71645.943
World,1991,38,38,35258.756,34570.815,69829.571
World,1991,39,39,33994.954,33363.259,67358.212
World,1991,40,40,32534.092,31952.45,64486.543
World,1991,41,41,31415.998,30814.276,62230.274
World,1991,42,42,29721.686,29096.542,58818.228
World,1991,43,43,28375.195,27765.396,56140.591
World,1991,44,44,27130.389,26590.254,53720.643
World,1991,45,45,25045.243,24619.73,49664.973
World,1991,46,46,23462.057,23065.958,46528.015
World,1991,47,47,22855.29,22474.764,45330.054
World,1991,48,48,22437.777,22152.836,44590.613
World,1991,49,49,22307.736,22146.617,44454.353
World,1991,50,50,22121.939,22079.478,44201.416
World,1991,51,51,21672.876,21758.327,43431.204
World,1991,52,52,21252.791,21399.514,42652.305
World,1991,53,53,20923.082,21110.897,42033.979
World,1991,54,54,20339.181,20657.238,40996.419
World,1991,55,55,19621.5,20097.153,39718.652
World,1991,56,56,18868.357,19443.642,38311.999
World,1991,57,57,18178.834,18806.428,36985.261
World,1991,58,58,17669.332,18450.986,36120.318
World,1991,59,59,17139.533,18056.766,35196.299
World,1991,60,60,16664.86,17678.088,34342.948
World,1991,61,61,16163.846,17341.485,33505.331
World,1991,62,62,15527.907,16877.794,32405.701
World,1991,63,63,14803.833,16303.551,31107.385
World,1991,64,64,13924.173,15644.023,29568.196
World,1991,65,65,13117.513,15137.746,28255.259
World,1991,66,66,12377.464,14636.867,27014.331
World,1991,67,67,11512.993,13910.373,25423.367
World,1991,68,68,10670.918,13150.835,23821.754
World,1991,69,69,9957.93,12448.104,22406.035
World,1991,70,70,9280.85,11765.998,21046.849
World,1991,71,71,8431.997,10936.352,19368.35
World,1991,72,72,7381.449,9695.594,17077.042
World,1991,73,73,6607.074,8798.544,15405.618
World,1991,74,74,6127.455,8388.267,14515.722
World,1991,75,75,5743.369,8118.983,13862.353
World,1991,76,76,5458.245,8044.11,13502.355
World,1991,77,77,5043.355,7662.081,12705.435
World,1991,78,78,4499.878,7054.14,11554.018
World,1991,79,79,3945.122,6446.489,10391.61
World,1991,80,80,3437.526,5724.425,9161.951
World,1991,81,81,2979.109,5165.319,8144.428
World,1991,82,82,2528.441,4633.846,7162.287
World,1991,83,83,2116.054,4014.819,6130.873
World,1991,84,84,1749.722,3468.037,5217.759
World,1991,85,85,1426.914,2964.04,4390.954
World,1991,86,86,1145.851,2491.203,3637.053
World,1991,87,87,905.349,2064.244,2969.593
World,1991,88,88,704.524,1690.314,2394.838
World,1991,89,89,536.853,1359.868,1896.72
World,1991,90,90,403.017,1076.134,1479.151
World,1991,91,91,293.634,815.025,1108.659
World,1991,92,92,207.631,599.8,807.431
World,1991,93,93,145.287,444.555,589.842
World,1991,94,94,100.335,322.836,423.171
World,1991,95,95,68.719,230.74,299.459
World,1991,96,96,46.218,161.696,207.913
World,1991,97,97,30.378,109.746,140.124
World,1991,98,98,19.716,72.972,92.688
World,1991,99,99,12.898,47.963,60.861
World,1991,100+,100,20.31,76.931,97.241
World,1992,0,0,67462.404,63470.375,130932.779
World,1992,1,1,67291.888,63370.16,130662.048
World,1992,2,2,67464.033,63571.787,131035.821
World,1992,3,3,66257.806,62530.336,128788.141
World,1992,4,4,65561.16,61945.908,127507.068
World,1992,5,5,64758.344,61286.101,126044.446
World,1992,6,6,63195.192,59916.679,123111.871
World,1992,7,7,61664.224,58533.988,120198.212
World,1992,8,8,60312.819,57283.019,117595.837
World,1992,9,9,59801.232,56821.637,116622.868
World,1992,10,10,58995.646,56105.84,115101.486
World,1992,11,11,57395.698,54632.605,112028.303
World,1992,12,12,56073.902,53405.896,109479.798
World,1992,13,13,54527.136,51978.676,106505.812
World,1992,14,14,53240.885,50806.751,104047.636
World,1992,15,15,52789.59,50420.142,103209.731
World,1992,16,16,52602.586,50304.371,102906.958
World,1992,17,17,52632.087,50395.64,103027.727
World,1992,18,18,52900.394,50724.846,103625.24
World,1992,19,19,52821.621,50713.768,103535.389
World,1992,20,20,52543.691,50530.465,103074.155
World,1992,21,21,52414.518,50404.94,102819.458
World,1992,22,22,51861.088,49816.624,101677.712
World,1992,23,23,50911.979,49041.185,99953.164
World,1992,24,24,49279.289,47613.964,96893.253
World,1992,25,25,47893.733,46325.012,94218.746
World,1992,26,26,47800.033,46275.87,94075.902
World,1992,27,27,47617.963,46124.353,93742.317
World,1992,28,28,47812.094,46326.079,94138.173
World,1992,29,29,46481.538,45032.13,91513.667
World,1992,30,30,42170.18,40918.158,83088.337
World,1992,31,31,39486.715,38392.783,77879.499
World,1992,32,32,39078.962,38013.846,77092.808
World,1992,33,33,39177.718,38109.355,77287.072
World,1992,34,34,39816.233,38726.412,78542.645
World,1992,35,35,39132.769,38130.789,77263.558
World,1992,36,36,38086.168,37195.343,75281.511
World,1992,37,37,37424.664,36592.668,74017.333
World,1992,38,38,36073.349,35334.43,71407.78
World,1992,39,39,35117.152,34467.774,69584.926
World,1992,40,40,33846.762,33256.493,67103.254
World,1992,41,41,32381.469,31845.479,64226.948
World,1992,42,42,31260.526,30707.725,61968.251
World,1992,43,43,29563.669,28989.575,58553.245
World,1992,44,44,28214.143,27657.28,55871.423
World,1992,45,45,26965.299,26482.813,53448.111
World,1992,46,46,24875.566,24506.859,49382.425
World,1992,47,47,23289.198,22950.429,46239.628
World,1992,48,48,22675.507,22356.605,45032.112
World,1992,49,49,22248.177,22031.147,44279.324
World,1992,50,50,22103.956,22018.064,44122.02
World,1992,51,51,21908.522,21947.854,43856.376
World,1992,52,52,21445.929,21618.213,43064.141
World,1992,53,53,21012.649,21252.175,42264.824
World,1992,54,54,20669.075,20954.494,41623.569
World,1992,55,55,20076.861,20496.071,40572.931
World,1992,56,56,19351.815,19929.356,39281.171
World,1992,57,57,18589.088,19268.66,37857.747
World,1992,58,58,17888.512,18622.373,36510.884
World,1992,59,59,17362.019,18254.935,35616.955
World,1992,60,60,16811.579,17844.486,34656.065
World,1992,61,61,16317.588,17452.933,33770.521
World,1992,62,62,15792.23,17096.508,32888.738
World,1992,63,63,15139.044,16615.857,31754.901
World,1992,64,64,14400.823,16025.561,30426.383
World,1992,65,65,13513.385,15354.337,28867.722
World,1992,66,66,12697.079,14829.022,27526.102
World,1992,67,67,11949.185,14312.61,26261.794
World,1992,68,68,11083.476,13576.935,24660.411
World,1992,69,69,10239.568,12806.922,23046.49
World,1992,70,70,9522.035,12091.802,21613.837
World,1992,71,71,8838.584,11396.075,20234.659
World,1992,72,72,7990.651,10553.328,18543.98
World,1992,73,73,6958.086,9317.996,16276.082
World,1992,74,74,6194.521,8421.625,14616.146
World,1992,75,75,5714.16,7997.492,13711.652
World,1992,76,76,5324.235,7709.431,13033.666
World,1992,77,77,5027.934,7604.82,12632.754
World,1992,78,78,4612.833,7206.282,11819.115
World,1992,79,79,4083.148,6595.223,10678.371
World,1992,80,80,3546.531,5984.489,9531.021
World,1992,81,81,3057.637,5272.122,8329.759
World,1992,82,82,2620.686,4717.375,7338.061
World,1992,83,83,2198.891,4192.592,6391.483
World,1992,84,84,1817.551,3597.334,5414.885
World,1992,85,85,1484.284,3075.015,4559.299
World,1992,86,86,1193.29,2597.439,3790.729
World,1992,87,87,943.249,2154.891,3098.14
World,1992,88,88,733.423,1761.44,2494.863
World,1992,89,89,561.769,1422.334,1984.103
World,1992,90,90,421.435,1128.064,1549.498
World,1992,91,91,311.221,878.243,1189.464
World,1992,92,92,223.081,653.997,877.078
World,1992,93,93,154.993,473.241,628.234
World,1992,94,94,106.539,344.582,451.122
World,1992,95,95,72.227,245.811,318.038
World,1992,96,96,48.33,172.206,220.536
World,1992,97,97,31.509,117.718,149.227
World,1992,98,98,19.915,77.549,97.464
World,1992,99,99,12.483,49.919,62.403
World,1992,100+,100,20.267,80.227,100.494
World,1993,0,0,66911.843,62860.264,129772.107
World,1993,1,1,65747.3,61881.188,127628.488
World,1993,2,2,66664.129,62746.681,129410.811
World,1993,3,3,67086.988,63190.175,130277.163
World,1993,4,4,65991.705,62255.847,128247.552
World,1993,5,5,65361.787,61738.323,127100.111
World,1993,6,6,64615.592,61143.493,125759.084
World,1993,7,7,63089.925,59814.543,122904.468
World,1993,8,8,61590.311,58466.446,120056.758
World,1993,9,9,60262.087,57240.678,117502.765
World,1993,10,10,59751.812,56781.063,116532.875
World,1993,11,11,58938.723,56062.664,115001.386
World,1993,12,12,57334.518,54590.101,111924.62
World,1993,13,13,56006.094,53359.774,109365.867
World,1993,14,14,54450.294,51929.194,106379.488
World,1993,15,15,53152.463,50755.615,103908.078
World,1993,16,16,52679.649,50348.912,103028.56
World,1993,17,17,52473.118,50215.84,102688.958
World,1993,18,18,52491.62,50299.491,102791.111
World,1993,19,19,52743.98,50616.483,103360.463
World,1993,20,20,52662.906,50602.848,103265.754
World,1993,21,21,52380.787,50417.02,102797.807
World,1993,22,22,52245.34,50287.429,102532.769
World,1993,23,23,51686.162,49703.264,101389.426
World,1993,24,24,50741.033,48927.925,99668.958
World,1993,25,25,49124.967,47503.029,96627.996
World,1993,26,26,47757.724,46216.429,93974.153
World,1993,27,27,47674.806,46169.182,93843.989
World,1993,28,28,47498.607,46018.003,93516.609
World,1993,29,29,47693.154,46219.276,93912.431
World,1993,30,30,46363.614,44927.401,91291.015
World,1993,31,31,42055.731,40815.737,82871.468
World,1993,32,32,39377.268,38294.97,77672.238
World,1993,33,33,38966.923,37918.192,76885.115
World,1993,34,34,39059.459,38008.732,77068.191
World,1993,35,35,39690.753,38623.791,78314.544
World,1993,36,36,39004.075,38026.836,77030.91
World,1993,37,37,37949.727,37088.516,75038.242
World,1993,38,38,37283.535,36483.583,73767.118
World,1993,39,39,35928.919,35225.115,71154.034
World,1993,40,40,34967.167,34356.745,69323.913
World,1993,41,41,33689.593,33143.752,66833.345
World,1993,42,42,32221.209,31733.46,63954.669
World,1993,43,43,31094.846,30596.061,61690.907
World,1993,44,44,29395.5,28877.807,58273.306
World,1993,45,45,28045.467,27547.731,55593.198
World,1993,46,46,26790.523,26369.868,53160.391
World,1993,47,47,24698.423,24391.571,49089.993
World,1993,48,48,23112.092,22835.297,45947.389
World,1993,49,49,22491.246,22238.419,44729.666
World,1993,50,50,22052.594,21907.309,43959.904
World,1993,51,51,21893.567,21887.509,43781.076
World,1993,52,52,21684.303,21809.57,43493.872
World,1993,53,53,21209.008,21474.214,42683.223
World,1993,54,54,20760.694,21097.469,41858.163
World,1993,55,55,20404.387,20791.46,41195.846
World,1993,56,56,19804.271,20326.263,40130.535
World,1993,57,57,19070.123,19751.153,38821.276
World,1993,58,58,18298.265,19081.732,37379.997
World,1993,59,59,17583.445,18423.153,36006.597
World,1993,60,60,17036.029,18038.7,35074.73
World,1993,61,61,16464.841,17614.984,34079.825
World,1993,62,62,15946.206,17205.154,33151.359
World,1993,63,63,15398.077,16830.436,32228.514
World,1993,64,64,14725.587,16330.91,31056.498
World,1993,65,65,13973.665,15726.967,29700.631
World,1993,66,66,13078.166,15039.819,28117.985
World,1993,67,67,12257.327,14499.85,26757.177
World,1993,68,68,11503.434,13967.504,25470.939
World,1993,69,69,10636.585,13220.694,23857.28
World,1993,70,70,9793.184,12440.541,22233.726
World,1993,71,71,9071.172,11714.082,20785.253
World,1993,72,72,8382.416,11005.557,19387.972
World,1993,73,73,7540.591,10152.21,17692.802
World,1993,74,74,6528.31,8924.8,15453.111
World,1993,75,75,5780.005,8032.334,13812.339
World,1993,76,76,5300.422,7594.94,12895.362
World,1993,77,77,4907.245,7288.288,12195.533
World,1993,78,78,4601.601,7153.962,11755.563
World,1993,79,79,4188.376,6740.4,10928.776
World,1993,80,80,3673.825,6126.912,9800.737
World,1993,81,81,3158.09,5513.86,8671.95
World,1993,82,82,2692.859,4817.618,7510.477
World,1993,83,83,2281.816,4272.284,6554.1
World,1993,84,84,1891.518,3758.32,5649.838
World,1993,85,85,1544.39,3193.66,4738.051
World,1993,86,86,1242.23,2695.86,3938.09
World,1993,87,87,983.192,2247.094,3230.285
World,1993,88,88,764.933,1839.261,2604.193
World,1993,89,89,585.119,1482.378,2067.497
World,1993,90,90,441.204,1180.084,1621.289
World,1993,91,91,325.774,921.307,1247.08
World,1993,92,92,236.405,704.575,940.98
World,1993,93,93,166.32,515.434,681.754
World,1993,94,94,113.57,366.562,480.132
World,1993,95,95,76.615,262.01,338.625
World,1993,96,96,50.736,183.078,233.814
World,1993,97,97,32.897,124.996,157.893
World,1993,98,98,20.597,82.856,103.453
World,1993,99,99,12.558,52.855,65.412
World,1993,100+,100,19.842,83.191,103.033
World,1994,0,0,66644.473,62512.56,129157.033
World,1994,1,1,65236.152,61313.502,126549.655
World,1994,2,2,65136.052,61276.755,126412.807
World,1994,3,3,66297.698,62377.37,128675.069
World,1994,4,4,66827.617,62924.018,129751.636
World,1994,5,5,65793.908,62050.009,127843.917
World,1994,6,6,65206.785,61580.632,126787.417
World,1994,7,7,64497.224,61024.664,125521.888
World,1994,8,8,63001.471,59728.834,122730.304
World,1994,9,9,61525.111,58406.931,119932.043
World,1994,10,10,60203.109,57188.035,117391.144
World,1994,11,11,59690.995,56730.856,116421.851
World,1994,12,12,58874.23,56012.549,114886.779
World,1994,13,13,57263.942,54538.02,111801.962
World,1994,14,14,55926.618,53303.738,109230.356
World,1994,15,15,54364.813,51875.529,106240.342
World,1994,16,16,53054.494,50700.923,103755.417
World,1994,17,17,52558.251,50275.612,102833.863
World,1994,18,18,52335.236,50134.432,102469.668
World,1994,19,19,52332.538,50214.022,102546.56
World,1994,20,20,52585.323,50519.373,103104.696
World,1994,21,21,52488.968,50499.842,102988.811
World,1994,22,22,52203.405,50310.06,102513.465
World,1994,23,23,52069.078,50185.55,102254.628
World,1994,24,24,51504.368,49603.636,101108.004
World,1994,25,25,50563.059,48827.755,99390.814
World,1994,26,26,48962.98,47403.099,96366.079
World,1994,27,27,47609.02,46116.815,93725.836
World,1994,28,28,47533.367,46068.179,93601.546
World,1994,29,29,47358.885,45917.889,93276.774
World,1994,30,30,47551.262,46119.673,93670.935
World,1994,31,31,46220.355,44826.76,91047.115
World,1994,32,32,41914.429,40718.026,82632.455
World,1994,33,33,39240.546,38202.408,77442.954
World,1994,34,34,38827.154,37826.344,76653.499
World,1994,35,35,38913.401,37913.694,76827.095
World,1994,36,36,39539.397,38525.52,78064.916
World,1994,37,37,38845.573,37925.51,76771.083
World,1994,38,38,37785.815,36983.087,74768.902
World,1994,39,39,37113.02,36374.198,73487.217
World,1994,40,40,35753.177,35113.183,70866.36
World,1994,41,41,34783.878,34239.899,69023.777
World,1994,42,42,33500.527,33025.386,66525.913
World,1994,43,43,32029.002,31614.641,63643.643
World,1994,44,44,30898.645,30477.418,61376.063
World,1994,45,45,29198.868,28759.983,57958.851
World,1994,46,46,27848.978,27429.15,55278.128
World,1994,47,47,26587.458,26247.663,52835.122
World,1994,48,48,24494.745,24267.637,48762.382
World,1994,49,49,22907.107,22708.368,45615.474
World,1994,50,50,22279.236,22108.578,44387.814
World,1994,51,51,21831.192,21772.853,43604.045
World,1994,52,52,21655.651,21745.156,43400.808
World,1994,53,53,21434.104,21663.23,43097.334
World,1994,54,54,20946.952,21322.002,42268.955
World,1994,55,55,20483.316,20936.292,41419.608
World,1994,56,56,20115.245,20621.931,40737.175
World,1994,57,57,19503.483,20146.875,39650.358
World,1994,58,58,18760.816,19562.908,38323.724
World,1994,59,59,17977.105,18881.912,36859.016
World,1994,60,60,17246.492,18209.961,35456.452
World,1994,61,61,16678.066,17810.138,34488.204
World,1994,62,62,16084.472,17369.038,33453.51
World,1994,63,63,15544.46,16942.442,32486.901
World,1994,64,64,14976.923,16549.425,31526.347
World,1994,65,65,14286.176,16031.836,30318.013
World,1994,66,66,13522.335,15411.639,28933.974
World,1994,67,67,12623.418,14711.647,27335.065
World,1994,68,68,11800.282,14155.694,25955.977
World,1994,69,69,11040.636,13604.729,24645.365
World,1994,70,70,10173.499,12844.936,23018.435
World,1994,71,71,9332.564,12053.842,21386.406
World,1994,72,72,8607.133,11316.416,19923.549
World,1994,73,73,7917.938,10596.612,18514.549
World,1994,74,74,7083.932,9734.537,16818.469
World,1994,75,75,6121.859,8558.849,14680.708
World,1994,76,76,5398.898,7686.207,13085.104
World,1994,77,77,4913.668,7226.057,12139.726
World,1994,78,78,4503.373,6877.988,11381.361
World,1994,79,79,4173.276,6685.764,10859.04
World,1994,80,80,3772.041,6263.411,10035.451
World,1994,81,81,3275.12,5648.842,8923.962
World,1994,82,82,2784.948,5039.32,7824.269
World,1994,83,83,2347.434,4364.822,6712.256
World,1994,84,84,1964.976,3833.715,5798.69
World,1994,85,85,1609.69,3338.162,4947.852
World,1994,86,86,1293.965,2800.909,4094.874
World,1994,87,87,1025.009,2333.979,3358.988
World,1994,88,88,798.756,1919.215,2717.971
World,1994,89,89,611.582,1549.084,2160.666
World,1994,90,90,460.379,1230.678,1691.057
World,1994,91,91,341.358,964.197,1305.554
World,1994,92,92,247.555,739.673,987.228
World,1994,93,93,176.344,555.099,731.442
World,1994,94,94,121.934,398.764,520.698
World,1994,95,95,81.775,278.577,360.351
World,1994,96,96,53.925,195.002,248.928
World,1994,97,97,34.658,132.785,167.444
World,1994,98,98,21.634,87.905,109.54
World,1994,99,99,13.107,56.349,69.456
World,1994,100+,100,19.699,86.642,106.341
World,1995,0,0,66559.944,62352.74,128912.685
World,1995,1,1,65002.663,61006.571,126009.235
World,1995,2,2,64640.056,60728.037,125368.092
World,1995,3,3,64777.791,60919.165,125696.955
World,1995,4,4,66046.489,62120.624,128167.114
World,1995,5,5,66638.577,62729.537,129368.114
World,1995,6,6,65642.312,61896.399,127538.711
World,1995,7,7,65090.404,61464.187,126554.591
World,1995,8,8,64411.133,60941.794,125352.927
World,1995,9,9,62937.711,59672.105,122609.816
World,1995,10,10,61469.359,58358.759,119828.117
World,1995,11,11,60150.426,57146.132,117296.557
World,1995,12,12,59638.409,56691.213,116329.622
World,1995,13,13,58815.611,55971.103,114786.715
World,1995,14,14,57194.279,54491.762,111686.042
World,1995,15,15,55851.768,53260.224,109111.991
World,1995,16,16,54290.28,51856.446,106146.726
World,1995,17,17,52960.954,50671.549,103632.504
World,1995,18,18,52441.861,50241.463,102683.325
World,1995,19,19,52183.656,50091.77,102275.425
World,1995,20,20,52183.374,50151.641,102335.016
World,1995,21,21,52415.887,50445.401,102861.288
World,1995,22,22,52306.611,50415.489,102722.1
World,1995,23,23,52020.629,50228.327,102248.957
World,1995,24,24,51884.234,50106.537,101990.772
World,1995,25,25,51315.217,49526.31,100841.527
World,1995,26,26,50376.196,48748.016,99124.212
World,1995,27,27,48786.643,47318.891,96105.534
World,1995,28,28,47441.929,46031.152,93473.082
World,1995,29,29,47368.753,45983.631,93352.383
World,1995,30,30,47194.768,45834.03,93028.798
World,1995,31,31,47382.546,46032.381,93414.927
World,1995,32,32,46048.855,44738.302,90787.158
World,1995,33,33,41748.149,40632.724,82380.873
World,1995,34,34,39077.685,38121.399,77199.083
World,1995,35,35,38664.48,37746.38,76410.86
World,1995,36,36,38744.139,37826.734,76570.873
World,1995,37,37,39362.45,38431.526,77793.977
World,1995,38,38,38664.507,37827.527,76492.034
World,1995,39,39,37597.3,36878.687,74475.986
World,1995,40,40,36913.837,36263.188,73177.025
World,1995,41,41,35549.329,34996.09,70545.419
World,1995,42,42,34572.963,34118.293,68691.256
World,1995,43,43,33287.145,32902.649,66189.795
World,1995,44,44,31812.892,31491.941,63304.833
World,1995,45,45,30679.974,30355.935,61035.908
World,1995,46,46,28981.575,28636.488,57618.063
World,1995,47,47,27628.856,27302.161,54931.016
World,1995,48,48,26358.93,26116.976,52475.906
World,1995,49,49,24264.487,24131.255,48395.742
World,1995,50,50,22676.59,22570.966,45247.556
World,1995,51,51,22045.135,21969.074,44014.209
World,1995,52,52,21585.524,21627.544,43213.069
World,1995,53,53,21395.201,21595.049,42990.25
World,1995,54,54,21161.57,21509.547,42671.116
World,1995,55,55,20661.325,21163.617,41824.942
World,1995,56,56,20184.388,20769.192,40953.579
World,1995,57,57,19799.661,20442.857,40242.518
World,1995,58,58,19178.872,19961.003,39139.876
World,1995,59,59,18424.322,19365.327,37789.649
World,1995,60,60,17627.211,18672.668,36299.878
World,1995,61,61,16883.257,17989.396,34872.654
World,1995,62,62,16295.045,17571.069,33866.114
World,1995,63,63,15682.11,17113.33,32795.44
World,1995,64,64,15124.176,16671.579,31795.755
World,1995,65,65,14539.212,16260.235,30799.447
World,1995,66,66,13829.516,15719.121,29548.638
World,1995,67,67,13057.654,15085.344,28142.998
World,1995,68,68,12156.166,14369.178,26525.344
World,1995,69,69,11329.981,13794.716,25124.696
World,1995,70,70,10564.201,13221.944,23786.145
World,1995,71,71,9699.704,12448.436,22148.14
World,1995,72,72,8860.853,11647.441,20508.293
World,1995,73,73,8136.678,10900.881,19037.559
World,1995,74,74,7447.933,10171.148,17619.081
World,1995,75,75,6650.603,9342.786,15993.389
World,1995,76,76,5698.742,8151.698,13850.44
World,1995,77,77,4981.157,7268.981,12250.138
World,1995,78,78,4491.331,6778.292,11269.622
World,1995,79,79,4081.561,6411.447,10493.008
World,1995,80,80,3762.829,6215.031,9977.86
World,1995,81,81,3367.959,5779.628,9147.587
World,1995,82,82,2893.694,5170.136,8063.829
World,1995,83,83,2432.511,4569.673,7002.185
World,1995,84,84,2025.391,3921.744,5947.136
World,1995,85,85,1674.897,3409.688,5084.585
World,1995,86,86,1352.052,2931.358,4283.409
World,1995,87,87,1070.979,2430.012,3500.991
World,1995,88,88,835.713,1999.313,2835.026
World,1995,89,89,640.789,1620.602,2261.392
World,1995,90,90,482.632,1288.822,1771.455
World,1995,91,91,356.592,1007.098,1363.69
World,1995,92,92,259.295,774.874,1034.168
World,1995,93,93,184.367,583.188,767.555
World,1995,94,94,128.952,429.104,558.056
World,1995,95,95,87.639,302.697,390.336
World,1995,96,96,57.589,207.487,265.075
World,1995,97,97,37.047,141.835,178.881
World,1995,98,98,23.06,93.9,116.96
World,1995,99,99,13.976,60.219,74.195
World,1995,100+,100,19.965,91.433,111.397
World,1996,0,0,66471.183,62225.921,128697.105
World,1996,1,1,64968.807,60902.44,125871.247
World,1996,2,2,64432.605,60452.579,124885.183
World,1996,3,3,64298.55,60392.026,124690.576
World,1996,4,4,64540.29,60680.17,125220.459
World,1996,5,5,65875.895,61948.074,127823.969
World,1996,6,6,66510.726,62599.851,129110.576
World,1996,7,7,65545.789,61800.939,127346.728
World,1996,8,8,65023.658,61399.017,126422.674
